Line,Location
E-141,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:7,84",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-145,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:39,09",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-144,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:14,67",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-161,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:260,42",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-159,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:35,89",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-129,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:48,97",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-125,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:27,78",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-127,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:27,77",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-126,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:27,94",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-131,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:8,39",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-128,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:18,64",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-130,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:17,17",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-112,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:77,11",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-132,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:20,46",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-124,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:20,00",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-133,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:67,45",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-134,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:66,83",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-115,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:19,06",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-114,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:21,66",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-121,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:39,86",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-120,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:16,34",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-122,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:20,05",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-123,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:20,09",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-119,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:8,08",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-118,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:8,40",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-117,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:19,06",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-116,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:19,06",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-109,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:5,70",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-158,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:47,35",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-157,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:11,67",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-156,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:17,57",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-137a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:1,25",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-113a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:4,63",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-137,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:17,39",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-113,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:5,35",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-139,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:12,34",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-140,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:17,85",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-143b,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:4,14",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-143,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:36,94",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-143a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:2,08",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-101a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:1,70",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-102,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:2,60",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-100,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:11,11",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-105,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:7,52",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-103,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:1,76",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-106,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:4,52",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-108,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:2,69",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-107,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:5,94",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-101,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:11,76",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-104,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:2,34",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-161a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:14,40",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-153a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:1,53",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-155,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:17,10",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
E-160,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"Gross:46,07",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
Scale: 1:520 Date: 28-Sep-2024,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
Floor:,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
ARVO,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
-1,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
Normal,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
Building:,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
Campus: KAUPPI,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
Open area,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
Shaft,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
Elevator shaft,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
Not rented area,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"can't find (10,103)",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
"50,00 m0",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\-1\floor.txt
X0003 X0008,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
F115,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
X0046,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
X0041,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
X0052,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
F012a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,72",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
A002a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:26,25",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D018,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,69",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D005,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:13,79",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D011,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,93",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D015,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,71",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D014,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,78",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D013,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,78",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D012,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,78",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D010,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:13,14",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D016,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,86",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D017,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,63",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D019,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:5,86",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
C004,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:17,02",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
C003,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,51",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
C002,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,48",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D008gb,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:8,00",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D008h,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:33,79",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D009,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:22,41",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D008g,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:48,01",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D008c,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:3,53",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D008d,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:4,16",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D008e,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:4,37",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D008f,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:4,99",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D008b,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:1,32",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
D008ga,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:9,04",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B021,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:21,81",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
A013a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,32",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
A013,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:7,89",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
A013c,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:1,90",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
A013b,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:1,90",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
A012,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:7,89",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
A012b,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,17",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
A012a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,08",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
A011,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:6,75",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B001a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:19,64",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B010b,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:9,41",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B010a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:9,36",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B011,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:14,38",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B012,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:14,36",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B013,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:14,38",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B014,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:14,39",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B015,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:14,36",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B016,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:14,38",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B017,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:27,91",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
A002,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:188,35 A004",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:3,60",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
A003,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:6,23",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B020,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:21,59",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B019,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:21,61",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B018,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:14,40",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B008,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:9,24 B003a",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:7,53",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B004,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,02",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B005,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,40",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B006a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,22",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B006,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,31",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B007,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,31",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B007a,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:2,12",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B003,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:59,53",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B009,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:36,89",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B002,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:21,40",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
B001,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:476,37",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
A001,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:10,10",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
A014,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:3,46",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
A010,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:21,07",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
C001,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:84,10",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
C005,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:41,53",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
A006,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:12,45",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
A005,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:16,71",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
A009,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:21,06",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
A015,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
"Gross:57,36",C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
A008,C:\Users\soura\OneDrive\Desktop\node\maps\maps\kauppi\arvo\0\floor.txt
